"","x"
"1783","https://www.finextra.com/newsarticle/30027/nasdaq-hails-estonian-blockchain-pilot-for-proxy-voting"
"1784","https://www.finextra.com/newsarticle/22066/broadridge-unveils-mobile-proxyvote-platform"
"1785","https://www.finextra.com/newsarticle/27943/vikram-pandit-invests-in-transferwise"
"1786","https://www.finextra.com/newsarticle/27441/transferwise-breaks-500-million-per-month-milestone"
"1787","https://www.finextra.com/newsarticle/27009/transferwise-makes-us-play-worldremit-lands-100-million-funding-round"
"1788","https://www.finextra.com/newsarticle/26926/andreessen-horowitz-leads-58-million-investment-in-transferwise"
"1789","https://www.finextra.com/newsarticle/26685/transferwise-sniffs-1-billion-valuation-as-sequoia-capital-plots-50m-investment"
"1790","https://www.finextra.com/newsarticle/26458/transferwise-makes-push-for-the-mainstream-with-tv-ad-mocking-banks"
"1791","https://www.finextra.com/newsarticle/26149/richard-branson-joins-25m-transferwise-funding-round"
"1792","https://www.finextra.com/newsarticle/25965/transferwise-sends-up-banks-in-video-prank"
"1793","https://www.finextra.com/newsarticle/25346/transferwise-launches-money-transfer-app"
"1794","https://www.finextra.com/newsarticle/23629/transferwise-rounds-up-a-list-investors-as-it-bids-to-undercut-banks-in-currency-exchange"
"1795","https://www.finextra.com/newsarticle/29101/us-supermarket-chain-kroger-sues-visa-over-pin-transactions"
"1796","https://www.finextra.com/newsarticle/28991/swift-to-review-strategy-in-wake-of-cyber-attacks"
"1797","https://www.finextra.com/newsarticle/28218/innotribe-pivots-to-explore-internal-opportunities-for-innovation-at-swift"
"1798","https://www.finextra.com/newsarticle/27960/swift-drives-charter-for-iso20022-harmonisation"
"1799","https://www.finextra.com/newsarticle/28239/walmart-launches-mobile-payments-service"
"1800","https://www.finextra.com/newsarticle/27954/global-transaction-banking-set-to-be-a-key-battleground-in-evolving-landscape"
"1801","https://www.finextra.com/newsarticle/27933/santander-innoventures-joins-ripple-funding-round"
"1802","https://www.finextra.com/newsarticle/27593/swift-offers-grant-for-research-into-the-blockchain-in-securities-markets"
"1803","https://www.finextra.com/newsarticle/22991/swift-to-build-a-better-dashboard-for-correspondents"
"1804","https://www.finextra.com/newsarticle/30175/northern-trust-runs-private-equity-fund-on-blockchain"
"1805","https://www.finextra.com/newsarticle/30173/bny-mellon-seeks-blockchain-experts-for-new-emerging-biz-and-tech-team"
"1806","https://www.finextra.com/newsarticle/30058/bny-mellon-backs-plan-for-blockchain-iot-protocol"
"1807","https://www.finextra.com/newsarticle/29995/blockchain-could-slash-investment-banks-costs-by-30"
"1808","https://www.finextra.com/newsarticle/29853/police-raid-fake-credit-card-factory"
"1809","https://www.finextra.com/newsarticle/29761/visa-looks-to-kill-passwords-with-multiple-biometric-authentication-options"
"1810","https://www.finextra.com/newsarticle/29639/visa-tells-europe-to-be-ready-for-3-d-secure-20-by-april-2018"
"1811","https://www.finextra.com/newsarticle/29528/on-first-anniversary-us-becomes-visas-largest-chip-card-market"
"1812","https://www.finextra.com/newsarticle/29210/rivals-visa-and-paypal-set-out-on-new-path"
"1813","https://www.finextra.com/newsarticle/29010/visa-launches-issuer-branded-digital-commerce-app"
"1814","https://www.finextra.com/newsarticle/28601/visa-streamlines-checkout-for-faster-mobile-commerce"
"1815","https://www.finextra.com/newsarticle/28458/visa-europe-expands-tokenisation-service"
"1816","https://www.finextra.com/newsarticle/29216/uk-and-south-korea-build-fintech-bridge"
"1817","https://www.finextra.com/newsarticle/29095/deutsche-bank-to-close-188-german-branches-and-cut-3000-staff"
"1818","https://www.finextra.com/newsarticle/29818/airtel-pilots-indias-first-payments-bank"
"1819","https://www.finextra.com/newsarticle/29712/swiss-banks-pair-up-with-kickstart-cohort"
"1820","https://www.finextra.com/newsarticle/29550/six-bids-to-build-centre-of-gravity-for-swiss-startups"
"1821","https://www.finextra.com/newsarticle/29154/swiss-postfinance-and-lendico-form-crowdlending-joint-venture"
"1822","https://www.finextra.com/newsarticle/29116/credit-suisse-takes-private-banking-into-the-digital-age"
"1823","https://www.finextra.com/newsarticle/28648/ubs-and-credit-suisse-launch-fintech-accelerator"
"1824","https://www.finextra.com/newsarticle/28634/swiss-regulator-amends-rules-to-allow-fintech-to-flourish"
"1825","https://www.finextra.com/newsarticle/27891/swiss-fintech-incubator-fusion-ignites-with-first-intake"
"1826","https://www.finextra.com/newsarticle/27730/six-group-sets-up-fintech-incubator"
"1827","https://www.finextra.com/newsarticle/27688/swiss-banks-join-six-and-swisscom-to-push-mobile-payments-to-the-high-street"
"1828","https://www.finextra.com/newsarticle/27141/six-undertakes-hackathon-talent-challenge-for-new-fintech-incubator"
"1829","https://www.finextra.com/newsarticle/29598/new-eu-rules-could-cost-uk-firms-122bn-in-cybersecurity-fines---pci-ssc"
"1830","https://www.finextra.com/newsarticle/29549/misys-to-float-in-early-november"
"1831","https://www.finextra.com/newsarticle/29339/misys-eyes-55bn-ipo---sunday-times"
"1832","https://www.finextra.com/newsarticle/26977/temasek-plans-misys-bid---sky-news"
"1833","https://www.finextra.com/newsarticle/26511/misys-on-the-block-as-vista-equity-partners-agrees-tibco-acquisition"
"1834","https://www.finextra.com/newsarticle/24906/misys-appoints-syed-as-ceo-mesler-as-chief-operating-officer"
"1835","https://www.finextra.com/newsarticle/23539/misys-agrees-127bn-vista-takeover"
"1836","https://www.finextra.com/newsarticle/29072/halifax-offers-comparable-spending-chart-to-uk-consumers"
"1837","https://www.finextra.com/newsarticle/29610/barclays-and-citi-test-blockchain-tech-for-equity-swaps-processing"
"1838","https://www.finextra.com/newsarticle/29220/visa-to-open-new-silicon-valley-office"
"1839","https://www.finextra.com/newsarticle/29118/visa-sues-walmart-over-chip-and-pin-policy"
"1840","https://www.finextra.com/newsarticle/29540/santander-partners-crowdfunder-to-back-uk-community-projects"
"1841","https://www.finextra.com/newsarticle/29353/us-bank-joins-robo-investment-movement-with-futureadvisor"
"1842","https://www.finextra.com/newsarticle/28588/us-bank-and-bank-of-america-switch-on-real-time-mobile-p2p"
"1843","https://www.finextra.com/newsarticle/25775/mastercard-harnesses-mobile-geolocation-to-fight-overseas-card-fraud"
"1844","https://www.finextra.com/newsarticle/29179/officials-accused-of-cover-up-over-likely-china-hack-of-fdic"
"1845","https://www.finextra.com/newsarticle/29161/taiwan-banks-suspend-wincor-nixdorf-atm-withdrawals-after-crooks-steal-millions"
"1846","https://www.finextra.com/newsarticle/29065/acer-hack-puts-thousands-of-customer-card-details-at-risk"
"1847","https://www.finextra.com/newsarticle/28958/more-banks-come-forward-as-bangladesh-hack-investigation-expands"
"1848","https://www.finextra.com/newsarticle/28908/sec-bills-cyber-threats-as-biggest-risk-to-financial-markets"
"1849","https://www.finextra.com/newsarticle/28902/malware-turns-whole-atms-into-skimming-devices"
"1850","https://www.finextra.com/newsarticle/28779/hackers-behind-billion-dollar-spyeye-malware-jailed"
"1851","https://www.finextra.com/newsarticle/28719/number-of-compromised-american-atms-soars---fico"
"1852","https://www.finextra.com/newsarticle/28543/55m-atm-heist-mastermind-pleads-guilty"
"1853","https://www.finextra.com/newsarticle/28438/security-experts-warn-of-new-breed-of-bank-malware"
"1854","https://www.finextra.com/newsarticle/28299/cops-break-up-atm-jackpotting-gang"
"1855","https://www.finextra.com/newsarticle/28181/atm-attack-vectors-on-the-rise"
"1856","https://www.finextra.com/newsarticle/28062/police-make-second-arrest-in-talktalk-hacking-case"
"1857","https://www.finextra.com/newsarticle/27716/us-charges-nine-over-insider-trading-hacking-scheme"
"1858","https://www.finextra.com/newsarticle/27704/taiwan-bank-trials-face-recognition-atm"
"1859","https://www.finextra.com/newsarticle/26349/russian-pleads-not-guilty-to-pos-hacking"
"1860","https://www.finextra.com/newsarticle/10526/citibank-taiwan-investigates-credit-card-security-breach"
"1861","https://www.finextra.com/newsarticle/29126/hollands-financial-institutions-to-get-blockchain-development-campus"
"1862","https://www.finextra.com/newsarticle/29109/starling-loses-another-co-founder-and-cto"
"1863","https://www.finextra.com/newsarticle/29108/meet-the-services-family-britains-new-military-challenger-bank"
"1864","https://www.finextra.com/newsarticle/28969/mondo-puts-product-roadmap-on-trello"
"1865","https://www.finextra.com/newsarticle/28917/tandem-hits-crowdfunding-target-after-rocky-start-oversubscribes-push-total-to-2-million"
"1866","https://www.finextra.com/newsarticle/28830/yorkshire-and-clydesdale-bank-launch-digital-challenger-bank-b"
"1867","https://www.finextra.com/newsarticle/28557/mondo-takes-just-a-minute-to-raise-1-million"
"1868","https://www.finextra.com/newsarticle/28357/uk-regulators-set-up-unit-to-help-bank-startups"
"1869","https://www.finextra.com/newsarticle/28192/mobile-first-tandem-gets-uk-banking-license"
"1870","https://www.finextra.com/newsarticle/29141/european-mobile-banking-adoption-surges"
"1871","https://www.finextra.com/newsarticle/28732/deutsche-bank-follows-paypal-in-pull-back-from-north-carolina"
"1872","https://www.finextra.com/newsarticle/28703/paypal-pulls-plans-to-build-new-facility-in-charlotte-over-lgbt-rights"
"1873","https://www.finextra.com/newsarticle/27428/new-york-state-publishes-bitlicense-rules"
"1874","https://www.finextra.com/newsarticle/26582/lawsky-bows-to-bitlicense-backlash"
"1875","https://www.finextra.com/newsarticle/26278/ny-regulator-sets-out-bitlicense-plans"
"1876","https://www.finextra.com/newsarticle/29040/intesa-san-paolo-builds-fintech-bridge-to-israel"
"1877","https://www.finextra.com/newsarticle/27020/federal-payments-portal-opens-up-to-digital-wallets-from-paypal-and-dwolla"
"1878","https://www.finextra.com/newsarticle/28993/visa-inc-gets-green-light-from-ec-for-visa-europe-acquisition"
"1879","https://www.finextra.com/newsarticle/28781/visa-inc-amends-visa-europe-deal-to-appease-ec"
"1880","https://www.finextra.com/newsarticle/28070/visa-inc-agrees-eur212-billion-deal-for-visa-europe"
"1881","https://www.finextra.com/newsarticle/28063/visa-close-to-22bn-visa-europe-acquisition---reports"
"1882","https://www.finextra.com/newsarticle/27640/visa-confirms-visa-europe-acquisition-talks"
"1883","https://www.finextra.com/newsarticle/32195/nets-and-concardis-to-merge"
"1884","https://www.finextra.com/newsarticle/32099/worldline-to-acquire-six-payment-services"
"1885","https://www.finextra.com/newsarticle/31882/payconiq-to-merge-with-bancontact-in-belgium"
"1886","https://www.finextra.com/newsarticle/31812/nordic-capital-buys-majority-stake-in-online-payments-firm-trustly"
"1887","https://www.finextra.com/newsarticle/31682/citi-and-pnc-invest-in-b2b-payments-outfit-highradius"
"1888","https://www.finextra.com/newsarticle/31106/nets-confirms-53-billion-takeover-offer"
"1889","https://www.finextra.com/newsarticle/32356/gaming-group-razer-moves-into-mobile-payments"
"1890","https://www.finextra.com/newsarticle/32270/square-gets-new-york-bitlicense"
"1891","https://www.finextra.com/newsarticle/31747/square-cash-app-boosts-earnings-as-bitcoin-risks-come-to-the-fore"
"1892","https://www.finextra.com/newsarticle/31610/square-joins-bitcoin-revolution-spherepay-to-launch-own-brand-cryptocurrency"
"1893","https://www.finextra.com/newsarticle/31183/bank-trade-group-bids-to-quash-square-banking-bid"
"1894","https://www.finextra.com/newsarticle/31040/square-applies-for-bank-status"
"1895","https://www.finextra.com/newsarticle/30920/square-stock-rises-on-bigger-deals"
"1896","https://www.finextra.com/newsarticle/31727/deutsche-brse-collco-project-green-lighted-by-eurex"
"1897","https://www.finextra.com/newsarticle/31317/nab-goes-on-tech-hiring-spree"
"1898","https://www.finextra.com/newsarticle/29502/merrill-lynch-pays-125m-fine-over-mini-flash-crashes"
"1899","https://www.finextra.com/newsarticle/28854/square-shares-tank"
"1900","https://www.finextra.com/newsarticle/28745/rapper-azealia-banks-threatens-hex-on-jack-dorsey-over-square-cash-promotion"
"1901","https://www.finextra.com/newsarticle/28465/visa-reveals-major-square-stake"
"1902","https://www.finextra.com/newsarticle/27929/dorsey-stays-on-at-square-despite-becoming-twitter-ceo"
"1903","https://www.finextra.com/newsarticle/26693/square-to-release-chip-card-reader-with-29-price-tag"
"1904","https://www.finextra.com/newsarticle/28349/commonwealth-bank-to-create-global-innovation-network"
"1905","https://www.finextra.com/newsarticle/28151/square-price-sets-hearts-fluttering-in-over-heated-tech-sector"
"1906","https://www.finextra.com/newsarticle/27386/square-opens-australian-operation"
"1907","https://www.finextra.com/newsarticle/26273/snapchat-files-payments-related-trademarks"
"1908","https://www.finextra.com/newsarticle/26259/barclays-ditches-branch-cashiers-for-community-bankers"
"1909","https://www.finextra.com/newsarticle/26099/bank-of-america-caters-to-skype-generation-with-telepresence-roll-out"
"1910","https://www.finextra.com/newsarticle/26079/tech-breathes-life-into-branches---nationwide-chief-beale"
"1911","https://www.finextra.com/newsarticle/26069/st-george-starts-testing-ibeacons-in-branches"
"1912","https://www.finextra.com/newsarticle/26056/suntrust-opens-innovation-branch-to-test-new-tech"
"1913","https://www.finextra.com/newsarticle/25741/fnb-uses-motion-sensor-technology-to-attract-customers-to-branch"
"1914","https://www.finextra.com/newsarticle/22738/bank-of-queensland-seeks-social-media-sage"
"1915","https://www.finextra.com/newsarticle/21345/boq-pilots-money-management-tool"
"1916","https://www.finextra.com/newsarticle/32250/bofe-pushes-for-minimum-service-level-from-banks-hit-by-it-failures"
"1917","https://www.finextra.com/newsarticle/32225/mps-call-for-p45-for-embattled-tsb-chief-paul-pester"
"1918","https://www.finextra.com/newsarticle/32208/tsb-chief-pester-criticised-by-fca"
"1919","https://www.finextra.com/newsarticle/32188/gdpr-concerns-as-tsb-bungles-it-meltdown-apology-letter"
"1920","https://www.finextra.com/newsarticle/32137/surge-in-phishing-follows-tsb-it-fiasco"
"1921","https://www.finextra.com/newsarticle/32052/tsb-chief-to-give-up-16m-bonus-over-it-meltdown"
"1922","https://www.finextra.com/newsarticle/32036/tsb-chief-to-face-mp-grilling"
"1923","https://www.finextra.com/newsarticle/32021/tsb-crisis-continues-as-bank-drafts-in-ibm-to-help-fix-broken-it-platform"
"1924","https://www.finextra.com/newsarticle/29989/ftc-fintech-forum-to-explore-ai-and-blockchain"
"1925","https://www.finextra.com/newsarticle/29657/mastercard-builds-chatbots-for-banks-and-merchants-teams-with-fit-pay"
"1926","https://www.finextra.com/newsarticle/29655/bank-of-america-to-roll-out-ai-chatbot"
"1927","https://www.finextra.com/newsarticle/29621/thinking-capital-launches-ai-powered-chatbot"
"1928","https://www.finextra.com/newsarticle/29552/seb-ai-agent-amelia-to-take-a-bow-with-customers"
"1929","https://www.finextra.com/newsarticle/29425/facebook-messenger-adds-chatbot-payments-support"
"1930","https://www.finextra.com/newsarticle/28794/absa-to-trial-ai-driven-chatbots-to-answer-customer-queries"
"1931","https://www.finextra.com/newsarticle/29445/ripple-scores-55-million-funding-round-adds-new-bank-members"
"1932","https://www.finextra.com/newsarticle/29443/banks-rushing-to-collaborate-with-fintech-startups"
"1933","https://www.finextra.com/newsarticle/29091/fintech-funds-move-to-collaborators-as-ny-overtakes-silicon-valley"
"1934","https://www.finextra.com/newsarticle/29035/bankers-prepare-to-collaborate-with-digital-partners"
"1935","https://www.finextra.com/newsarticle/28977/ing-belgium-collaborates-with-finnish-startup-zervant"
"1936","https://www.finextra.com/newsarticle/28283/banks-and-startups-how-to-find-the-perfect-fit"
"1937","https://www.finextra.com/newsarticle/28254/abn-amro-collaborates-with-fintech-startup-to-launch-pfm-app"
"1938","https://www.finextra.com/newsarticle/27907/banks-face-choice-to-collaborate-or-compete-as-fintech-disruption-hots-up"
"1939","https://www.finextra.com/newsarticle/27904/digicash-integrates-payments-and-loyalty-accounts-for-mobile-top-ups"
"1940","https://www.finextra.com/newsarticle/27658/bank-branches-key-to-fending-off-digital-challengers---idc"
"1941","https://www.finextra.com/newsarticle/27652/one-in-two-bank-visits-involve-no-human-interaction---halifax"
"1942","https://www.finextra.com/newsarticle/27501/fifth-third-pays-the-price-as-customers-exit-the-branch"
"1943","https://www.finextra.com/newsarticle/27467/banking-by-mobile-overtakes-branch-interactions---bba"
"1944","https://www.finextra.com/newsarticle/27283/deutsche-bank-to-allocate-eur1-billion-to-new-digital-spend"
"1945","https://www.finextra.com/newsarticle/27037/jp-morgan-chase-to-close-300-branches-as-customers-go-mobile"
"1946","https://www.finextra.com/newsarticle/31310/bnp-paribas-launches-wechat-pay-in-europe"
"1947","https://www.finextra.com/newsarticle/30732/abn-amro-tests-wearable-tech-for-contactless-payments"
"1948","https://www.finextra.com/newsarticle/29594/abn-amro-enlists-startup-liaison-to-talk-to-entrepreneurs"
"1949","https://www.finextra.com/newsarticle/28916/seb-and-abn-amro-join-10-million-round-in-pfm-startup-tink"
"1950","https://www.finextra.com/newsarticle/28013/abn-amro-sets-up-eur10-million-fintech-fund"
"1951","https://www.finextra.com/newsarticle/30391/deutsche-bank-rolls-out-mobile-nfc-payments-for-android-handsets"
"1952","https://www.finextra.com/newsarticle/31203/sibos-2017-blockchain---reality-or-utopia"
"1953","https://www.finextra.com/newsarticle/30665/social-payments-startup-plynk-raises-eur25-million"
"1954","https://www.finextra.com/newsarticle/30625/bank-of-america-preps-data-sharing-service"
"1955","https://www.finextra.com/newsarticle/30388/wells-fargo-signs-data-sharing-deal-with-financial-agreggator-finicity"
"1956","https://www.finextra.com/newsarticle/30085/wells-fargo-inks-data-sharing-agreement-with-intuit"
"1957","https://www.finextra.com/newsarticle/30055/reinventure-backs-hospitality-api-doshii-to-the-tune-of-1-million"
"1958","https://www.finextra.com/newsarticle/30012/us-fintech-firms-join-forces-to-push-data-sharing-via-apis"
"1959","https://www.finextra.com/newsarticle/28002/digital-ids-crowdfunding-and-innovation-top-australian-gov-reform-agenda"
"1960","https://www.finextra.com/newsarticle/27656/national-australia-bank-launches-50-million-venture-fund"
"1961","https://www.finextra.com/newsarticle/26957/uk-government-launches-call-for-evidence-on-banking-apis"
"1962","https://www.finextra.com/newsarticle/29777/sec-pushes-through-plans-to-build-giant-audit-trail"
"1963","https://www.finextra.com/newsarticle/28182/bbva-bancomer-first-to-roll-out-dynamic-cvvcvc-for-mobile-transactions"
"1964","https://www.finextra.com/newsarticle/27917/bnp-paribas-to-pilot-cards-with-dynamic-cvv-codes"
"1965","https://www.finextra.com/newsarticle/27381/bpce-pilots-dynamic-cvv-code-for-online-shopping"
"1966","https://www.finextra.com/newsarticle/29651/posb-combines-contactless-and-wearables-to-teach-kids-financial-management"
"1967","https://www.finextra.com/newsarticle/29289/team-gb-gets-in-shape-for-wearable-payments"
"1968","https://www.finextra.com/newsarticle/28433/wearable-payments-startup-fit-pay-secures-31-million-in-seed-funding"
"1969","https://www.finextra.com/newsarticle/28009/millennials-embrace-wearable-banking---poll"
"1970","https://www.finextra.com/newsarticle/27809/samsung-to-showcase-nfc-smart-suit"
"1971","https://www.finextra.com/newsarticle/27714/td-mastercard-and-nymi-pilot-heartbeat-authenticated-contactless-payments"
"1972","https://www.finextra.com/newsarticle/27230/amex-and-jawbone-team-on-fitness-band-payments"
"1973","https://www.finextra.com/newsarticle/26827/barclaycard-to-trial-contactless-gloves"
"1974","https://www.finextra.com/newsarticle/26660/canadian-banks-to-test-heartbeat-bracelet-for-contactless-payments"
"1975","https://www.finextra.com/newsarticle/29233/uk-payments-regulator-calls-for-structural-reform"
"1976","https://www.finextra.com/newsarticle/28693/simple-to-move-customer-accounts-to-bbva-compass-platform"
"1977","https://www.finextra.com/newsarticle/28314/bbva-compass-teams-up-with-robo-advisor"
"1978","https://www.finextra.com/newsarticle/28008/smart-contracts-set-to-transform-financial-services---bbva"
"1979","https://www.finextra.com/newsarticle/27709/blockchain-poised-to-become-bankings-biggest-disruptor-yet---bbva-compass-economists"
"1980","https://www.finextra.com/newsarticle/26061/bbva-boosts-digital-transformation-effort-with-two-us-hires"
"1981","https://www.finextra.com/newsarticle/24472/bbva-sets-up-100-million-fintech-venture-fund"
"1982","https://www.finextra.com/newsarticle/16995/bbva-disloses-eur56bn-technology-investment"
"1983","https://www.finextra.com/newsarticle/28420/mondo-releases-api-to-let-customers-play-with-their-own-data"
"1984","https://www.finextra.com/newsarticle/24998/sumup-secures-bbva-investment-ahead-of-south-america-push"
"1985","https://www.finextra.com/newsarticle/28307/markit-to-buy-loanserv-position-reconciliation-tech-assets"
"1986","https://www.finextra.com/newsarticle/27900/finextra-qa-jeff-dennes-chief-digital-officer-bbva-compass"
"1987","https://www.finextra.com/newsarticle/25842/barclays-chief-design-officer-joins-new-london-tech-ambassadors-group"
"1988","https://www.finextra.com/newsarticle/29627/citi-ventures-invests-in-feedzai"
"1989","https://www.finextra.com/newsarticle/29601/australian-banks-pull-no-punches-in-acrimonious-apple-pay-dispute"
"1990","https://www.finextra.com/newsarticle/29404/apple-pay-set-for-japan-launch-thanks-to-felica-support"
"1991","https://www.finextra.com/newsarticle/29036/apple-pay-comes-to-the-web"
"1992","https://www.finextra.com/newsarticle/28663/apple-preps-one-touch-shopping-for-the-mobile-web"
"1993","https://www.finextra.com/newsarticle/29187/canadian-telco-led-nfc-m-payments-service-suretap-folds"
"1994","https://www.finextra.com/newsarticle/29165/revolut-breaks-uk-crowdfunding-record-with-over-12-million-pledged"
"1995","https://www.finextra.com/newsarticle/28988/uk-treasury-committee-calls-for-further-scrutiny-of-p2p-market"
"1996","https://www.finextra.com/newsarticle/28683/fca-reveals-p2p-lending-platform-application-backlog"
"1997","https://www.finextra.com/newsarticle/28578/cfpb-puts-p2p-lenders-under-the-microscope"
"1998","https://www.finextra.com/newsarticle/28442/uk-mobile-p2p-platform-paym-reports-growth-in-transaction-volumes"
"1999","https://www.finextra.com/newsarticle/28279/younger-higher-income-consumers-drifting-away-from-banks---ey"
"2000","https://www.finextra.com/newsarticle/28246/zopa-targets-500m-valuation"
"2001","https://www.finextra.com/newsarticle/27963/one-in-four-p2p-lenders-withdraw-from-tougher-regulatory-regime"
"2002","https://www.finextra.com/newsarticle/27896/ledge-taps-venmo-for-p2p-lending-app"
"2003","https://www.finextra.com/newsarticle/27735/marketinvoice-to-broaden-access-to-retail-investors-with-6-million-investment"
"2004","https://www.finextra.com/newsarticle/29112/worldcheck-crime-data-leaked-on-net"
"2005","https://www.finextra.com/newsarticle/28944/selfie-payments-marketing-stunt-or-the-real-deal"
"2006","https://www.finextra.com/newsarticle/27074/rbs-transforms-executive-wing-into-entrepreneurial-hub"
"2007","https://www.finextra.com/newsarticle/28583/finextras-nextgen-banking-conference-fills-level39-to-maximum-capacity"
"2008","https://www.finextra.com/newsarticle/28454/rbs-prepares-to-open-executive-wing-to-startups"
"2009","https://www.finextra.com/newsarticle/28378/make-way-for-the-banks-barclays-welcomes-inhouse-team-to-accelerator-programme"
"2010","https://www.finextra.com/newsarticle/27604/barclays-builds-global-fintech-community"
"2011","https://www.finextra.com/newsarticle/27436/barclays-backs-free-digital-skills-event"
"2012","https://www.finextra.com/newsarticle/25659/barclays-backs-web-for-everyone-campaign"
"2013","https://www.finextra.com/newsarticle/28541/the-force-awakens-big-data-in-banking"
"2014","https://www.finextra.com/newsarticle/27252/rbs-and-natwest-customers-go-into-meltdown-over-mobile-app-failure"
"2015","https://www.finextra.com/newsarticle/27078/id-fraudsters-stole-16bn-from-americans-in-2014---research"
"2016","https://www.finextra.com/newsarticle/27056/fintech-sandbox-lets-startups-play-with-data-for-free"
"2017","https://www.finextra.com/newsarticle/27014/toronto-opens-fintech-cluster"
"2018","https://www.finextra.com/newsarticle/27001/finextra-future-money-returns-for-2015"
"2019","https://www.finextra.com/newsarticle/26993/london-tech-sector-attracts-record-us-investment"
"2020","https://www.finextra.com/newsarticle/26981/investment-in-fintech-startups-soars"
"2021","https://www.finextra.com/newsarticle/26482/citi-launches-mobile-challenge"
"2022","https://www.finextra.com/newsarticle/26365/bbva-unveils-european-startup-contest-finalists"
"2023","https://www.finextra.com/newsarticle/26158/barclays-unveils-fintech-accelerator-startups"
"2024","https://www.finextra.com/newsarticle/25893/1m-london-tech-startup-competition-ditched"
"2025","https://www.finextra.com/newsarticle/26512/isbank-implements-touchid-for-mobile-banking-on-the-iphone"
"2026","https://www.finextra.com/newsarticle/29162/blythe-masters-takes-on-blockchain-advisor-role-at-santander"
"2027","https://www.finextra.com/newsarticle/29160/absa-becomes-first-african-member-of-r3"
"2028","https://www.finextra.com/newsarticle/28936/r3-consortium-gets-first-chinese-member"
"2029","https://www.finextra.com/newsarticle/28763/barclays-to-work-with-six-accelerator-startups-internal-team-demos-r3-corda"
"2030","https://www.finextra.com/newsarticle/28705/r3-outlines-corda-distributed-ledger-for-financial-agreements"
"2031","https://www.finextra.com/newsarticle/28552/r3-and-40-banks-run-parallel-trials-of-five-different-blockchains"
"2032","https://www.finextra.com/newsarticle/28356/r3-runs-blockchain-proof-of-concept-with-eleven-banks"
"2033","https://www.finextra.com/newsarticle/28265/r3-consortium-numbers-swell-fs-giants-join-linux-foundation-distributed-ledger-project"
"2034","https://www.finextra.com/newsarticle/21540/uk-finance-sector-it-spending-to-remain-flat---survey"
"2035","https://www.finextra.com/newsarticle/21378/obopay-releases-mobile-money-for-banks"
"2036","https://www.finextra.com/newsarticle/21234/south-africas-standard-bank-and-spar-team-on-mobile-p2p-money-transfer-system"
"2037","https://www.finextra.com/newsarticle/21088/m-pesa-launches-in-south-africa"
"2038","https://www.finextra.com/newsarticle/20325/masabi-and-mi-pay-target-developing-world-with-m-payments-system"
"2039","https://www.finextra.com/newsarticle/19896/cgap-and-wizzit-team-on-m-banking-for-south-africas-rural-poor"
"2040","https://www.finextra.com/newsarticle/19652/monitise-joins-battle-for-east-african-m-banking-customers-gets-us15m-funding"
"2041","https://www.finextra.com/newsarticle/19651/zain-targets-100-million-east-africans-with-new-m-banking-service"
"2042","https://www.finextra.com/newsarticle/19508/rwandan-telco-to-launch-m-banking-service"
"2043","https://www.finextra.com/newsarticle/19389/orange-and-bnp-paribas-team-on-ivory-coast-mobile-money-transfer-service"
"2044","https://www.finextra.com/newsarticle/17171/obopay-raises-29m-in-third-round-funding"
"2045","https://www.finextra.com/newsarticle/28924/hsbc-to-shutter-half-of-indian-branch-network"
"2046","https://www.finextra.com/newsarticle/28910/samsung-pay-adds-loyalty-cards-in-the-us"
"2047","https://www.finextra.com/newsarticle/28799/chinese-handset-maker-xiaomi-preps-nfc-payments-service"
"2048","https://www.finextra.com/newsarticle/28772/samsung-pay-pushes-into-southeast-asia-with-singapore-launch"
"2049","https://www.finextra.com/newsarticle/28670/samsung-pay-takes-on-apple-in-china"
"2050","https://www.finextra.com/newsarticle/28649/huawei-launches-chinese-nfc-payments-service"
"2051","https://www.finextra.com/newsarticle/28629/chinas-tencent-hints-at-huge-wechat-mobile-payment-volumes"
"2052","https://www.finextra.com/newsarticle/28495/samsung-pay-reveals-latest-figures-draws-international-expansion-roadmap"
"2053","https://www.finextra.com/newsarticle/28476/apple-pay-ready-to-play-in-china-lg-pay-launch-rolled-back"
"2054","https://www.finextra.com/newsarticle/28271/apple-and-samsung-set-to-take-on-chinese-tech-firms-with-m-payments-launch"
"2055","https://www.finextra.com/newsarticle/28256/china-unionpay-unveils-mobile-payments-service"
"2056","https://www.finextra.com/newsarticle/27983/swatch-launches-pay-by-wrist-watch-in-china"
"2057","https://www.finextra.com/newsarticle/27973/trademark-applications-stoke-lg-mobile-payments-rumours"
"2058","https://www.finextra.com/newsarticle/28738/rabobanks-myorder-app-drives-mobile-refuelling"
"2059","https://www.finextra.com/newsarticle/26705/conde-takes-up-chairmanship-at-calastone"
"2060","https://www.finextra.com/newsarticle/25846/lloyds-digital-lead-hatami-to-keynote-finextra-future-money"
"2061","https://www.finextra.com/newsarticle/24743/lloyds-victorious-at-microsofts-digital-wallet-foundry"
"2062","https://www.finextra.com/newsarticle/26539/madrid-street-transforms-into-bitcoin-boulevard"
"2063","https://www.finextra.com/newsarticle/23524/lloyds-cuts-100-it-jobs-offshores-300"
"2064","https://www.finextra.com/newsarticle/23135/lloyds-tsb-claims-360000-app-downloads-in-first-month"
